0.14225859177729672, 0.01902215166369578
0.20471881841011141, 0.022719358103089726
0.29493914576862146, 0.027750178459430896
0.40135286521712077, 0.031812657828282825
0.5879624312065177, 0.03877280567108997
0.8223810595568348, 0.04658658358315779
0.9426748293681813, 0.04929007445781343
1.1027580768863585, 0.05370591948900773
1.235312557851554, 0.05648118826128935
1.43483828181749, 0.06111879363487818
1.5798352365008104, 0.06435401812240045
1.7245843331419362, 0.0668712180292227
1.8732991584581618, 0.07031565656565657
2.023005415943162, 0.0725323594399881
2.1826259951159104, 0.07593508615567439
2.3297545289620967, 0.07772357768865122
2.4879871030985603, 0.08104857059903851
2.6406676570898853, 0.0829712440244693
2.7846731796044306, 0.08574207144979203
2.946028765072535, 0.08803012241397935
3.12785742482584, 0.0909175300802139
3.26179991082732, 0.09249270392342543
3.431830527772205, 0.09525400394317506
3.5829688539454363, 0.09718355429292928
3.7399676458274245, 0.09937161968954247
3.8944988732004617, 0.10141763839374134
4.042552743737504, 0.1031051592124453
4.199397312837684, 0.10529660576351751
4.347913851720154, 0.10683015988764652
4.500594405711479, 0.10903765259547345
4.64633493452138, 0.11047710747177658
4.805955513694129, 0.11269961479770971
4.9447560173226055, 0.1142304581765366
5.126584677075911, 0.11645441547831253
5.2753535805104335, 0.11769226185653324
5.4624818958568255, 0.1204466419711824
